profiled decode steps: 47 (active window: 12/12)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                              aten::neg         0.43%       5.039ms         0.73%       8.539ms      22.236us       1.007ms         0.42%       1.007ms       2.623us           384  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       1.007ms         0.42%       1.007ms       2.623us           384  
void at::native::bitonicSortKVInPlace<-2, -1, 16, 16...         0.00%       0.000us         0.00%       0.000us       0.000us     996.635us         0.42%     996.635us       5.191us           192  
                                             aten::silu         0.35%       4.065ms         0.53%       6.194ms      32.262us     898.747us         0.38%     898.747us       4.681us           192  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     898.747us         0.38%     898.747us       4.681us           192  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     778.591us         0.33%     778.591us       2.028us           384  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     737.017us         0.31%     737.017us       3.839us           192  
std::enable_if<!(false), void>::type internal::gemvx...         0.00%       0.000us         0.00%       0.000us       0.000us     735.648us         0.31%     735.648us       3.832us           192  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     704.386us         0.30%     704.386us       3.669us           192  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     656.699us         0.28%     656.699us       1.710us           384  
                                               aten::gt         0.60%       7.063ms         0.86%      10.158ms      26.453us     636.538us         0.27%     636.538us       1.658us           384  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     636.538us         0.27%     636.538us       1.658us           384  
                                          aten::softmax         0.20%       2.324ms         0.98%      11.566ms      60.240us       0.000us         0.00%     635.555us       3.310us           192  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     633.247us         0.27%     633.247us       1.649us           384  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     619.434us         0.26%     619.434us       1.613us           384  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     542.328us         0.23%     542.328us       2.825us           192  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     518.714us         0.22%     518.714us       2.702us           192  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     518.367us         0.22%     518.367us       1.350us           384  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     514.390us         0.22%     514.390us       1.340us           384  
                                       aten::index_add_         0.28%       3.306ms         0.42%       4.919ms      25.622us     488.900us         0.21%     488.900us       2.546us           192  
void at::native::indexFuncSmallIndex<int, long, unsi...         0.00%       0.000us         0.00%       0.000us       0.000us     488.900us         0.21%     488.900us       2.546us           192  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     472.218us         0.20%     472.218us       1.230us           384  
                                            aten::fill_         0.25%       2.948ms         0.51%       6.002ms      15.006us     463.386us         0.19%     463.386us       1.158us           400  
                                        aten::ones_like         0.15%       1.759ms         0.90%      10.591ms      27.580us       0.000us         0.00%     444.056us       1.156us           384  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     444.056us         0.19%     444.056us       1.156us           384  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     429.183us         0.18%     429.183us       2.235us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     371.716us         0.16%     371.716us       1.936us           192  
                                         aten::_softmax         0.20%       2.314ms         0.31%       3.701ms      19.274us     324.768us         0.14%     324.768us       1.691us           192  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us     324.768us         0.14%     324.768us       1.691us           192  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     303.800us         0.13%     303.800us       1.582us           192  
                                           aten::argmax         0.02%     266.139us         0.04%     413.047us      34.421us     262.080us         0.11%     262.080us      21.840us            12  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     262.080us         0.11%     262.080us      21.840us            12  
                                           aten::arange         0.06%     728.085us         0.25%       2.930ms      22.887us      75.743us         0.03%     151.486us       1.183us           128  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     115.809us         0.05%     115.809us       1.810us            64  
void (anonymous namespace)::elementwise_kernel_with_...         0.00%       0.000us         0.00%       0.000us       0.000us      75.743us         0.03%      75.743us       1.183us            64  
                                       cuLaunchKernelEx         0.68%       7.989ms         0.68%       7.989ms      10.403us      59.583us         0.03%      59.583us       0.078us           768  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 1.176s
Self CUDA time total: 238.054ms
