profiled decode steps: 47 (active window: 12/12)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                          ProfilerStep*         0.00%       0.000us         0.00%       0.000us       0.000us        1.393s       123.79%        1.393s     116.058ms            12  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     927.660ms        82.45%     927.660ms       4.832ms           192  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us     118.809ms        10.56%     118.809ms     309.398us           384  
                                          ProfilerStep*        43.91%     614.526ms       100.00%        1.400s     116.625ms       0.000us         0.00%      75.540ms       6.295ms            12  
                                           aten::matmul         0.70%       9.792ms         5.03%      70.404ms      71.549us       0.000us         0.00%      39.978ms      40.628us           984  
                                           aten::linear         0.34%       4.743ms         5.97%      83.564ms      85.972us       0.000us         0.00%      39.961ms      41.112us           972  
                                               aten::mm         3.03%      42.462ms         3.85%      53.821ms      55.372us      39.961ms         3.55%      39.961ms      41.112us           972  
void gemv2T_kernel_val<int, int, __nv_bfloat16, __nv...         0.00%       0.000us         0.00%       0.000us       0.000us      30.008ms         2.67%      30.008ms      39.073us           768  
void gemv2T_kernel_val<int, int, __nv_bfloat16, __nv...         0.00%       0.000us         0.00%       0.000us       0.000us       9.325ms         0.83%       9.325ms     777.070us            12  
                                            aten::copy_         2.52%      35.283ms        12.32%     172.437ms      43.109us       7.210ms         0.64%       7.213ms       1.803us          4000  
                                               aten::to         0.61%       8.509ms        14.93%     208.913ms      36.320us       0.000us         0.00%       6.056ms       1.053us          5752  
                                         aten::_to_copy         1.54%      21.568ms        14.32%     200.404ms      58.529us       0.000us         0.00%       6.056ms       1.769us          3424  
                                              aten::mul         2.71%      37.936ms         4.53%      63.385ms      21.648us       5.562ms         0.49%       5.564ms       1.900us          2928  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       4.228ms         0.38%       4.228ms       2.414us          1752  
                                _fp8_paged_decode_split         0.00%       0.000us         0.00%       0.000us       0.000us       3.289ms         0.29%       3.289ms      17.129us           192  
                                     aten::index_select         1.12%      15.734ms         2.36%      33.064ms      34.016us       3.168ms         0.28%       3.168ms       3.259us           972  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       2.557ms         0.23%       2.557ms       2.663us           960  
                                             aten::mean         0.97%      13.593ms         1.47%      20.536ms      26.329us       2.099ms         0.19%       2.099ms       2.691us           780  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       2.099ms         0.19%       2.099ms       2.691us           780  
