profiled replay steps: 8 (active window: 8/8)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us      12.065us         0.02%      12.065us       0.754us            16  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      10.175us         0.01%      10.175us       0.636us            16  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us       8.991us         0.01%       8.991us       1.124us             8  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       8.032us         0.01%       8.032us       1.004us             8  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       7.168us         0.01%       7.168us       0.896us             8  
                                          memcpy32_post         0.00%       0.000us         0.00%       0.000us       0.000us       5.183us         0.01%       5.183us       0.648us             8  
                                       Memset (Unknown)         0.00%       0.000us         0.00%       0.000us       0.000us       2.113us         0.00%       2.113us       0.264us             8  
                                  cudaStreamIsCapturing         0.02%      16.534us         0.02%      16.534us       2.067us       0.000us         0.00%       0.000us       0.000us             8  
                                Activity Buffer Request         0.10%      86.358us         0.10%      86.358us      86.358us       0.000us         0.00%       0.000us       0.000us             1  
                                        cudaGraphLaunch        16.44%      14.783ms        27.28%      24.529ms       3.066ms       0.000us         0.00%       0.000us       0.000us             8  
                                   cudaDriverGetVersion         0.00%       0.622us         0.00%       0.622us       0.078us       0.000us         0.00%       0.000us       0.000us             8  
                                    Command Buffer Full        10.84%       9.746ms        10.84%       9.746ms       4.873ms       0.000us         0.00%       0.000us       0.000us             2  
                                  cudaDeviceSynchronize        72.61%      65.298ms        72.61%      65.298ms      32.649ms       0.000us         0.00%       0.000us       0.000us             2  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 89.931ms
Self CUDA time total: 80.188ms
