0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 17502
1, 1
0, 17362
1, 1
0, 17502
1, 1
0, 16722
1, 1
0, 17502
1, 1
0, 17502
1, 1
0, 16902
1, 1
0, 17502
1, 1
0, 17142
1, 1
0, 17502
1, 1
0, 17502
1, 1
0, 17502
1, 1
0, 17442
1, 1
0, 17502
1, 1
0, 18311
1, 4
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 18050
1, 1
0, 17950
1, 1
0, 17502
1, 1
0, 17502
1, 1
0, 17502
1, 1
0, 16722
1, 1
0, 17502
1, 1
0, 17502
1, 1
0, 17502
1, 1
0, 17502
1, 1
0, 17502
1, 1
0, 17502
1, 1
0, 16722
1, 1
0, 17502
1, 1
0, 17502
1, 1
0, 16460
1, 1
0, 16460
1, 1
0, 1
1, 1
