0, 1
1, 1
0, 1
1, 1
0, 1
1, 1
0, 1
1, 1
0, 1
1, 1
0, 4
1, 4
0, 4
1, 4
0, 4
1, 4
0, 4
1, 4
0, 4
1, 4
0, 4
1, 4
0, 4
1, 4
0, 4
1, 4
0, 4
1, 4
0, 466
1, 466
0, 466
1, 466
0, 466
1, 466
0, 466
1, 466
0, 466
1, 466
0, 466
1, 466
0, 866
1, 866
0, 906
1, 906
0, 1086
1, 1086
0, 1086
1, 1086
0, 1046
1, 1046
0, 1146
1, 1146
0, 1146
1, 1146
0, 1266
1, 1266
0, 1406
1, 1406
0, 1086
1, 1086
0, 1226
1, 1226
0, 1226
1, 1226
0, 1426
1, 1426
0, 1626
1, 1626
0, 1386
1, 1386
0, 1386
1, 1386
0, 1606
1, 1606
0, 1826
1, 1826
0, 1548
1, 1548
0, 1728
1, 1728
0, 1708
1, 1708
0, 1928
1, 1928
0, 1728
1, 1728
0, 1868
1, 1868
0, 1888
1, 1888
0, 2108
1, 2108
0, 1928
1, 1928
0, 2148
1, 2148
0, 2188
1, 2188
0, 2428
1, 2428
0, 2230
1, 2230
0, 2230
1, 2230
0, 2450
1, 2450
0, 2670
1, 2670
0, 2470
1, 2470
0, 2450
1, 2450
0, 2670
1, 2670
0, 2890
1, 2890
0, 2650
1, 2650
0, 2670
1, 2670
0, 2870
1, 2870
0, 3130
1, 3130
0, 2912
1, 2912
0, 2952
1, 2952
0, 3192
1, 3192
0, 2992
1, 2992
0, 3172
1, 3172
0, 3172
1, 3172
0, 3372
1, 3372
0, 3172
1, 3172
0, 3332
1, 3332
0, 3332
1, 3332
0, 3532
1, 3532
0, 3352
1, 3352
0, 3494
1, 3494
0, 3474
1, 3474
0, 3694
1, 3694
0, 3894
1, 3894
0, 3674
1, 3674
0, 3674
1, 3674
0, 3874
1, 3874
0, 4094
1, 4094
0, 3854
1, 3854
0, 4014
1, 4014
0, 4014
1, 4014
0, 4214
1, 4214
0, 4014
1, 4014
0, 4194
1, 4194
0, 4214
1, 4214
0, 4434
1, 4434
0, 4716
1, 4716
0, 4208
1, 4208
0, 4208
1, 4208
0, 4208
1, 4208
0, 4208
1, 4208
0, 5048
1, 5048
0, 5048
1, 5048
0, 5048
1, 5048
0, 5048
1, 5048
0, 5312
1, 5312
0, 5312
1, 5312
0, 5310
1, 5310
0, 5312
1, 5312
0, 5312
1, 5312
0, 5310
1, 5310
0, 5312
1, 5312
0, 5312
1, 5312
0, 4226
1, 4226
0, 18310
1, 18310
0, 18320
1, 18320
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 18326
1, 18326
0, 16638
1, 16658
0, 17700
1, 17700
0, 16838
1, 16898
0, 17700
1, 17700
0, 16898
1, 16898
0, 17700
1, 17700
0, 16636
1, 16636
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18220
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 17700
1, 17700
0, 16898
1, 16898
0, 17700
1, 17700
0, 16898
1, 16898
0, 17700
1, 17700
0, 17700
1, 17700
0, 18204
1, 18204
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
0, 18206
1, 18206
