0, 1
1, 1
0, 1
1, 1
0, 1
1, 1
0, 1
1, 1
0, 1
1, 1
0, 4
1, 4
0, 4
1, 4
0, 4
1, 4
0, 4
1, 4
0, 4
1, 4
0, 4
1, 4
0, 4
1, 4
0, 4
1, 4
0, 4
1, 4
0, 466
1, 466
0, 466
1, 466
0, 466
1, 466
0, 466
1, 466
0, 466
1, 466
0, 927
1, 927
0, 906
1, 906
0, 1086
1, 1086
0, 1086
1, 1086
0, 986
1, 986
0, 1146
1, 1146
0, 1146
1, 1146
0, 1146
1, 1146
0, 1366
1, 1366
0, 1406
1, 1406
0, 1146
1, 1146
0, 1166
1, 1166
0, 1426
1, 1426
0, 1306
1, 1306
0, 1506
1, 1506
0, 1566
1, 1566
0, 1846
1, 1846
0, 1648
1, 1648
0, 1668
1, 1668
0, 1928
1, 1928
0, 1748
1, 1748
0, 1788
1, 1788
0, 2048
1, 2048
0, 1908
1, 1908
0, 2108
1, 2108
0, 2168
1, 2168
0, 2448
1, 2448
0, 2270
1, 2270
0, 2330
1, 2330
0, 2610
1, 2610
0, 2430
1, 2430
0, 2490
1, 2490
0, 2770
1, 2770
0, 2590
1, 2590
0, 2630
1, 2630
0, 2850
1, 2850
0, 3090
1, 3090
0, 2892
1, 2892
0, 2952
1, 2952
0, 3232
1, 3232
0, 3052
1, 3052
0, 3092
1, 3092
0, 3352
1, 3352
0, 3192
1, 3192
0, 3252
1, 3252
0, 3492
1, 3492
0, 3352
1, 3352
0, 3574
1, 3574
0, 3594
1, 3594
0, 3854
1, 3854
0, 3694
1, 3694
0, 3754
1, 3754
0, 4034
1, 4034
0, 3874
1, 3874
0, 3934
1, 3934
0, 4174
1, 4174
0, 4014
1, 4014
0, 4074
1, 4074
0, 4334
1, 4334
0, 4196
1, 4196
0, 4208
1, 4208
0, 4210
1, 4210
0, 4212
1, 4212
0, 4214
1, 4214
0, 1394
1, 1394
0, 1394
1, 1394
0, 1394
1, 1394
0, 1674
1, 1674
0, 1674
1, 1674
0, 1674
1, 1674
0, 2918
1, 2918
0, 2958
1, 2958
0, 2658
1, 2658
0, 2918
1, 2918
0, 2656
1, 2656
0, 2918
1, 2918
0, 2656
1, 2656
0, 2918
1, 2918
0, 2578
1, 2558
0, 2918
1, 2918
0, 2918
1, 2918
0, 2918
1, 2918
0, 2918
1, 2918
0, 3328
1, 3328
0, 15816
1, 15816
0, 15826
1, 15826
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 16093
1, 16093
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15832
1, 15832
0, 15206
1, 15206
0, 15206
1, 15206
0, 15206
1, 15206
0, 15206
1, 15206
0, 14266
1, 14246
0, 15206
1, 15206
0, 14224
1, 14224
0, 15206
1, 15206
0, 14224
1, 14224
0, 15206
1, 15206
0, 15206
1, 15206
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
0, 15612
1, 15612
