profiled decode steps: 127 (active window: 12/12)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void at_cuda_detail::cub::detail::select::DeviceSele...         0.00%       0.000us         0.00%       0.000us       0.000us       2.916ms         0.76%       2.916ms       1.394us          2092  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.879ms         0.75%       2.879ms       0.824us          3492  
                                         aten::bincount         0.19%       5.751ms         1.20%      36.961ms      64.169us     989.979us         0.26%       2.773ms       4.814us           576  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.740ms         0.72%       2.740ms       1.689us          1622  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us       2.476ms         0.65%       2.476ms       0.340us          7276  
                                              aten::div         0.36%      10.968ms         0.59%      18.014ms       7.819us       2.430ms         0.64%       2.430ms       1.055us          2304  
                                       aten::index_add_         0.13%       3.870ms         0.19%       5.841ms      10.141us       2.283ms         0.60%       2.283ms       3.964us           576  
void at::native::indexFuncSmallIndex<int, long, unsi...         0.00%       0.000us         0.00%       0.000us       0.000us       2.283ms         0.60%       2.283ms       3.964us           576  
                                           aten::arange         0.38%      11.788ms         1.30%      40.028ms       9.105us       1.116ms         0.29%       2.235ms       0.508us          4396  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.149ms         0.56%       2.149ms       2.054us          1046  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.129ms         0.56%       2.129ms       0.924us          2304  
                                          aten::__and__         0.06%       1.958ms         0.57%      17.400ms       7.552us       0.000us         0.00%       2.101ms       0.912us          2304  
                                      aten::bitwise_and         0.29%       8.840ms         0.50%      15.442ms       6.702us       2.101ms         0.55%       2.101ms       0.912us          2304  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.101ms         0.55%       2.101ms       0.912us          2304  
