profiled decode steps: 8 (active window: 8/8)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us        9.321s       563.62%        9.321s      24.274ms           384  
                                          e4b::p66.cold         0.00%       0.000us         0.00%       0.000us       0.000us        8.442s       510.47%        8.442s      21.985ms           384  
                                            aten::copy_         1.84%     177.660ms        23.33%        2.248s     234.163us        1.589s        96.10%        1.589s     165.555us          9600  
                       Memcpy HtoD (Pageable -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us        1.583s        95.73%        1.583s     824.595us          1920  
                                       _gemv_nf4_dotpad         0.00%       0.000us         0.00%       0.000us       0.000us      31.881ms         1.93%      31.881ms      20.756us          1536  
                                     aten::index_select        34.82%        3.355s        37.32%        3.596s     334.455us      11.318ms         0.68%      11.318ms       1.053us         10752  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       8.444ms         0.51%       8.444ms       1.466us          5760  
                                          aten::nonzero         0.47%      45.291ms         1.19%     115.050ms      74.902us       4.996ms         0.30%       5.014ms       3.264us          1536  
                                            aten::index         1.08%     104.485ms         2.56%     246.985ms      91.884us       3.399ms         0.21%       5.894ms       2.193us          2688  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       2.874ms         0.17%       2.874ms       1.871us          1536  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       2.249ms         0.14%       2.249ms       1.464us          1536  
                                 aten::_index_put_impl_         0.11%      10.486ms         0.23%      22.511ms      29.312us       2.170ms         0.13%       2.170ms       2.826us           768  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.170ms         0.13%       2.170ms       2.826us           768  
                                             aten::sort         0.23%      22.135ms         1.53%     147.172ms     127.754us       2.049ms         0.12%       4.328ms       3.757us          1152  
void at::native::bitonicSortKVInPlace<-2, -1, 16, 16...         0.00%       0.000us         0.00%       0.000us       0.000us       2.049ms         0.12%       2.049ms       2.669us           768  
void at_cuda_detail::cub::DeviceSelectSweepKernel<at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.958ms         0.12%       1.958ms       1.275us          1536  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       1.763ms         0.11%       1.763ms       0.765us          2304  
                               aten::unique_consecutive         0.20%      19.398ms         0.62%      59.626ms      77.638us       1.514ms         0.09%       1.821ms       2.371us           768  
