profiled decode steps: 8 (active window: 8/8)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                       Memcpy HtoD (Pageable -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     103.008us         0.03%     103.008us       0.268us           384  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      62.784us         0.02%      62.784us       0.327us           192  
                              aten::_local_scalar_dense         0.08%       1.013ms        15.26%     204.400ms       1.065ms      62.593us         0.02%      62.593us       0.326us           192  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us      62.593us         0.02%      62.593us       0.326us           192  
                                    e4b::p66.invalidate         0.00%       0.000us         0.00%       0.000us       0.000us      49.792us         0.01%      49.792us       0.259us           192  
                                         e4b::p66.token         0.18%       2.384ms        99.90%        1.338s     167.221ms       0.000us         0.00%       8.819ms       1.102ms             8  
                                         e4b::p66.layer         4.99%      66.839ms        99.72%        1.335s       6.955ms       0.000us         0.00%       8.819ms      45.930us           192  
                                           aten::select         0.26%       3.458ms         0.32%       4.261ms       2.759us       0.000us         0.00%       0.000us       0.000us          1544  
                                       aten::as_strided         0.18%       2.471ms         0.18%       2.471ms       0.713us       0.000us         0.00%       0.000us       0.000us          3464  
                                        aten::unsqueeze         0.07%     882.176us         0.08%       1.069ms       1.856us       0.000us         0.00%       0.000us       0.000us           576  
                                          aten::reshape         0.05%     705.964us         0.14%       1.841ms       3.197us       0.000us         0.00%       0.000us       0.000us           576  
                                             aten::view         0.08%       1.135ms         0.08%       1.135ms       1.971us       0.000us         0.00%       0.000us       0.000us           576  
                                               aten::to         0.15%       1.981ms         2.15%      28.755ms       9.984us       0.000us         0.00%       1.501ms       0.521us          2880  
                                Activity Buffer Request         0.02%     287.384us         0.02%     287.384us     287.384us       0.000us         0.00%       0.000us       0.000us             1  
                                  cudaStreamIsCapturing         0.03%     372.333us         0.03%     372.333us       0.970us       0.000us         0.00%       0.000us       0.000us           384  
                                       cudaLaunchKernel         3.31%      44.263ms         3.31%      44.263ms       6.780us       0.000us         0.00%       0.000us       0.000us          6528  
                                       aten::is_nonzero         0.02%     202.394us        15.30%     204.865ms       1.067ms       0.000us         0.00%      62.593us       0.326us           192  
                                             aten::item         0.02%     261.976us        15.28%     204.662ms       1.066ms       0.000us         0.00%      62.593us       0.326us           192  
                                        cudaMemcpyAsync         0.94%      12.625ms         0.94%      12.625ms      10.959us       0.000us         0.00%       0.000us       0.000us          1152  
                                  cudaStreamSynchronize        15.17%     203.192ms        15.17%     203.192ms     264.574us       0.000us         0.00%       0.000us       0.000us           768  
                                         e4b::p66.fetch         2.66%      35.616ms        73.25%     980.944ms       5.109ms       0.000us         0.00%       3.288ms      17.124us           192  
                                       e4b::p66.resolve        64.15%     859.051ms        64.97%     870.013ms       4.531ms       0.000us         0.00%     116.000us       0.604us           192  
                                     aten::resolve_conj         0.00%      40.360us         0.00%      40.360us       0.202us       0.000us         0.00%       0.000us       0.000us           200  
                                      aten::resolve_neg         0.00%      18.231us         0.00%      18.231us       0.091us       0.000us         0.00%       0.000us       0.000us           200  
                                         aten::_to_copy         0.29%       3.884ms         2.00%      26.773ms      19.921us       0.000us         0.00%       1.501ms       1.117us          1344  
                                    aten::empty_strided         0.39%       5.277ms         0.39%       5.277ms       3.926us       0.000us         0.00%       0.000us       0.000us          1344  
                                            aten::empty         0.35%       4.746ms         0.35%       4.746ms       4.120us       0.000us         0.00%       0.000us       0.000us          1152  
                                       aten::lift_fresh         0.01%     114.321us         0.01%     114.321us       0.119us       0.000us         0.00%       0.000us       0.000us           960  
                                          aten::detach_         0.02%     265.765us         0.03%     462.037us       2.406us       0.000us         0.00%       0.000us       0.000us           192  
                                                detach_         0.01%     196.272us         0.01%     196.272us       1.022us       0.000us         0.00%       0.000us       0.000us           192  
                                    e4b::p66.invalidate         0.83%      11.120ms         1.35%      18.113ms      94.341us       0.000us         0.00%      49.792us       0.259us           192  
                                          aten::resize_         0.13%       1.774ms         0.13%       1.774ms       3.080us       0.000us         0.00%       0.000us       0.000us           576  
                                          aten::__and__         0.03%     425.647us         0.44%       5.845ms      15.221us       0.000us         0.00%     371.486us       0.967us           384  
                                       cuLaunchKernelEx         0.36%       4.867ms         0.36%       4.867ms       8.449us       0.000us         0.00%       0.000us       0.000us           576  
                                           aten::expand         0.06%     809.933us         0.09%       1.184ms       6.168us       0.000us         0.00%       0.000us       0.000us           192  
                                            aten::slice         0.14%       1.882ms         0.18%       2.426ms       4.212us       0.000us         0.00%       0.000us       0.000us           576  
                                  cudaDeviceSynchronize         0.10%       1.299ms         0.10%       1.299ms     649.319us       0.000us         0.00%       0.000us       0.000us             2  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 1.339s
Self CUDA time total: 361.063ms
