profiled decode steps: 8 (active window: 8/8)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us     177.929ms       412.97%     177.929ms     926.714us           192  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us      63.654ms       147.74%      63.654ms     331.530us           192  
                                    _gemv_mxfp4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      26.264ms        60.96%      26.264ms      68.397us           384  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us       7.558ms        17.54%       7.558ms      39.364us           192  
                                            aten::copy_         4.05%       8.307ms         9.92%      20.344ms      11.773us       2.129ms         4.94%       2.129ms       1.232us          1728  
                                     aten::index_select         2.95%       6.048ms         7.05%      14.455ms      18.821us       1.830ms         4.25%       1.830ms       2.383us           768  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       1.088ms         2.52%       1.088ms       2.833us           384  
                                              aten::mul         3.38%       6.939ms         6.30%      12.921ms      11.216us       1.067ms         2.48%       1.067ms       0.926us          1152  
                                              aten::sum         2.82%       5.776ms         7.28%      14.931ms      25.921us       1.018ms         2.36%       1.396ms       2.424us           576  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     909.404us         2.11%     909.404us       1.579us           576  
                                            aten::clamp         1.60%       3.274ms         2.82%       5.782ms      15.057us     634.240us         1.47%     634.240us       1.652us           384  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     634.240us         1.47%     634.240us       1.652us           384  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     528.354us         1.23%     528.354us       1.376us           384  
                                              aten::add         2.06%       4.218ms         3.52%       7.211ms      12.520us     523.195us         1.21%     523.195us       0.908us           576  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     489.756us         1.14%     489.756us       2.551us           192  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     443.578us         1.03%     443.578us       2.310us           192  
                                             aten::add_         0.83%       1.705ms         1.71%       3.500ms       9.114us     415.013us         0.96%     415.013us       1.081us           384  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     415.013us         0.96%     415.013us       1.081us           384  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     377.951us         0.88%     377.951us       0.984us           384  
