profiled decode steps: 8 (active window: 8/8)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us     295.444us         0.01%     295.444us       0.385us           768  
                                            aten::fill_         0.02%       2.403ms         0.04%       5.432ms      14.146us     263.897us         0.01%     263.897us       0.687us           384  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     263.897us         0.01%     263.897us       0.689us           383  
void at_cuda_detail::cub::DeviceCompactInitKernel<at...         0.00%       0.000us         0.00%       0.000us       0.000us     263.192us         0.01%     263.192us       0.685us           384  
                              aten::_local_scalar_dense         0.02%       2.715ms         0.06%       7.776ms      20.249us     173.754us         0.01%     173.754us       0.452us           384  
                                Activity Buffer Request         0.05%       5.564ms         0.05%       5.564ms       1.391ms       6.912us         0.00%       6.912us       1.728us             4  
                                           Buffer Flush         0.00%     261.244us         0.00%     280.144us      93.381us       4.543us         0.00%       4.543us       1.514us             3  
                                         e4b::p66.token         0.05%       5.495ms       100.00%       12.203s        1.525s       0.000us         0.00%        3.293s     411.565ms             8  
                                         e4b::p66.layer         0.62%      75.278ms        99.95%       12.197s      31.763ms       0.000us         0.00%        3.293s       8.574ms           384  
                                           aten::select         0.11%      13.708ms         0.14%      17.460ms       3.243us       0.000us         0.00%       0.000us       0.000us          5384  
                                       aten::as_strided         0.09%      10.652ms         0.09%      10.652ms       0.815us       0.000us         0.00%       0.000us       0.000us         13064  
                                        aten::unsqueeze         0.02%       2.856ms         0.03%       3.393ms       2.945us       0.000us         0.00%       0.000us       0.000us          1152  
                                               aten::to         0.11%      13.995ms        32.11%        3.918s     377.908us       0.000us         0.00%        3.268s     315.219us         10368  
                                          aten::reshape         0.04%       5.280ms         0.07%       8.918ms       2.580us       0.000us         0.00%       0.000us       0.000us          3456  
                                             aten::view         0.09%      10.437ms         0.09%      10.437ms       1.941us       0.000us         0.00%       0.000us       0.000us          5376  
                                            aten::empty         0.39%      47.826ms         0.39%      47.826ms       3.114us       0.000us         0.00%       0.000us       0.000us         15360  
                                          aten::resize_         0.18%      21.592ms         0.18%      21.592ms       2.445us       0.000us         0.00%       0.000us       0.000us          8832  
                                       cudaLaunchKernel         1.30%     158.998ms         1.31%     160.367ms       8.886us       0.000us         0.00%       2.784us       0.000us         18048  
                                            aten::zeros         0.01%       1.123ms         0.08%       9.822ms      25.579us       0.000us         0.00%     263.897us       0.687us           384  
                                            aten::zero_         0.01%       1.085ms         0.05%       6.518ms      16.973us       0.000us         0.00%     263.897us       0.687us           384  
                                    cudaPeekAtLastError         0.01%       1.537ms         0.01%       1.537ms       0.143us       0.000us         0.00%       0.000us       0.000us         10752  
                                        cudaMemcpyAsync        29.86%        3.643s        29.86%        3.643s     632.513us       0.000us         0.00%       0.000us       0.000us          5760  
                                  cudaStreamSynchronize         0.14%      17.677ms         0.14%      17.677ms       5.754us       0.000us         0.00%       0.000us       0.000us          3072  
                                 cudaDeviceGetAttribute         0.01%       1.519ms         0.01%       1.519ms       0.440us       0.000us         0.00%       0.000us       0.000us          3456  
                                                aten::t         0.02%       2.031ms         0.05%       6.675ms       4.346us       0.000us         0.00%       0.000us       0.000us          1536  
                                        aten::transpose         0.03%       3.233ms         0.04%       4.644ms       3.024us       0.000us         0.00%       0.000us       0.000us          1536  
                                             aten::set_         0.03%       3.414ms         0.03%       3.414ms       2.223us       0.000us         0.00%       0.000us       0.000us          1536  
                                          e4b::p66.cold        25.34%        3.092s        97.90%       11.947s      31.112ms       0.000us         0.00%        3.286s       8.557ms           384  
                                         aten::_to_copy         0.66%      79.939ms        31.99%        3.904s     847.256us       0.000us         0.00%        3.268s     709.243us          4608  
                                    aten::empty_strided         1.24%     151.472ms         1.24%     151.472ms      30.343us       0.000us         0.00%       0.000us       0.000us          4992  
                                         aten::_unique2         0.03%       3.927ms         0.12%      14.548ms      37.886us       0.000us         0.00%       0.000us       0.000us           384  
                                          aten::flatten         0.00%     125.951us         0.00%     125.951us       0.328us       0.000us         0.00%       0.000us       0.000us           384  
                                     aten::resolve_conj         0.00%     398.733us         0.00%     398.733us       0.207us       0.000us         0.00%       0.000us       0.000us          1928  
                                      aten::resolve_neg         0.00%     270.094us         0.00%     270.094us       0.140us       0.000us         0.00%       0.000us       0.000us          1928  
                                       aten::lift_fresh         0.00%     378.957us         0.00%     378.957us       0.247us       0.000us         0.00%       0.000us       0.000us          1536  
                                          aten::argsort         0.01%       1.167ms         0.39%      47.050ms     122.525us       0.000us         0.00%       2.208ms       5.750us           384  
                                  cudaFuncGetAttributes         0.01%       1.644ms         0.01%       1.644ms       4.282us       0.000us         0.00%       0.000us       0.000us           384  
cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFla...         0.01%     898.204us         0.01%     898.204us       1.170us       0.000us         0.00%       0.000us       0.000us           768  
                                             aten::item         0.01%     721.428us         0.07%       8.497ms      22.128us       0.000us         0.00%     173.754us       0.452us           384  
                                       cuLaunchKernelEx         0.10%      12.592ms         0.10%      12.592ms      10.931us       0.000us         0.00%       0.000us       0.000us          1152  
                                            aten::chunk         0.01%     909.058us         0.06%       7.412ms      19.303us       0.000us         0.00%       0.000us       0.000us           384  
                                            aten::split         0.02%       2.058ms         0.05%       6.503ms      16.935us       0.000us         0.00%       0.000us       0.000us           384  
                                           aten::narrow         0.01%       1.676ms         0.04%       4.445ms       5.788us       0.000us         0.00%       0.000us       0.000us           768  
                                            aten::slice         0.03%       3.731ms         0.04%       5.044ms       4.379us       0.000us         0.00%       0.000us       0.000us          1152  
                                       aten::empty_like         0.01%     871.502us         0.03%       4.016ms      10.459us       0.000us         0.00%       0.000us       0.000us           384  
                                       aten::index_put_         0.01%       1.049ms         0.10%      12.326ms      32.099us       0.000us         0.00%       1.116ms       2.907us           384  
                                  cudaDeviceSynchronize         0.00%      17.571us         0.00%      17.571us       8.786us       0.000us         0.00%       0.000us       0.000us             2  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 12.203s
Self CUDA time total: 3.313s
