profiled decode steps: 8 (active window: 8/8)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us     139.822ms       385.73%     139.822ms     364.121us           384  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us      77.820ms       214.68%      77.820ms     202.655us           384  
                                       _gemv_nf4_dotpad         0.00%       0.000us         0.00%       0.000us       0.000us      23.393ms        64.54%      23.393ms      30.460us           768  
                                     aten::index_select         3.65%      10.503ms         9.57%      27.533ms      17.925us       5.672ms        15.65%       5.672ms       3.693us          1536  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       4.570ms        12.61%       4.570ms       3.970us          1151  
                                            aten::copy_         5.13%      14.741ms        12.63%      36.311ms      13.508us       3.340ms         9.21%       3.340ms       1.243us          2688  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       1.147ms         3.16%       1.147ms       1.494us           768  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       1.102ms         3.04%       1.102ms       2.878us           383  
                                              aten::mul         2.18%       6.272ms         3.87%      11.122ms      14.482us       1.054ms         2.91%       1.054ms       1.373us           768  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     864.604us         2.39%     864.604us       2.252us           384  
                                            aten::where         1.78%       5.111ms         3.68%      10.571ms      13.764us     843.191us         2.33%     843.191us       1.098us           768  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     843.191us         2.33%     843.191us       1.099us           767  
                                              aten::sum         1.24%       3.575ms         2.06%       5.914ms      15.400us     809.985us         2.23%     809.985us       2.109us           384  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     809.985us         2.23%     809.985us       2.109us           384  
                                             aten::silu         1.75%       5.021ms         2.82%       8.114ms      21.130us     687.805us         1.90%     687.805us       1.791us           384  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     687.805us         1.90%     687.805us       1.791us           384  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     669.177us         1.85%     669.177us       0.872us           767  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     613.207us         1.69%     613.207us       1.597us           384  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     448.375us         1.24%     448.375us       1.168us           384  
