profiled decode steps: 8 (active window: 8/8)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us     538.949ms        96.36%     538.949ms       1.404ms           384  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     526.030ms        94.05%     526.030ms       1.370ms           384  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us      32.118ms         5.74%      32.118ms      83.642us           384  
                                       _gemv_nf4_dotpad         0.00%       0.000us         0.00%       0.000us       0.000us      20.775ms         3.71%      20.775ms      27.051us           768  
                                     aten::index_select         1.84%      10.561ms        44.72%     256.018ms     166.679us       5.685ms         1.02%       6.654ms       4.332us          1536  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       4.590ms         0.82%       4.590ms       3.988us          1151  
                                            aten::copy_         2.62%      14.983ms         6.32%      36.212ms      13.472us       3.331ms         0.60%       3.331ms       1.239us          2688  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       1.143ms         0.20%       1.143ms       1.488us           768  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       1.095ms         0.20%       1.095ms       2.859us           383  
                                              aten::mul         1.12%       6.436ms         1.99%      11.373ms      14.809us       1.046ms         0.19%       1.046ms       1.362us           768  
                                            aten::where         0.93%       5.326ms         1.89%      10.822ms      14.091us     978.780us         0.17%     978.780us       1.274us           768  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     978.780us         0.17%     978.780us       1.274us           768  
                                    Command Buffer Full        39.85%     228.179ms        39.85%     228.179ms     935.158us     968.250us         0.17%     968.250us       3.968us           244  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     859.387us         0.15%     859.387us       2.238us           384  
                                              aten::sum         0.63%       3.613ms         1.04%       5.964ms      15.531us     798.807us         0.14%     798.807us       2.080us           384  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     798.807us         0.14%     798.807us       2.080us           384  
                                             aten::silu         0.89%       5.095ms         1.42%       8.147ms      21.217us     687.322us         0.12%     687.322us       1.790us           384  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     687.322us         0.12%     687.322us       1.790us           384  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     674.269us         0.12%     674.269us       0.879us           767  
