profiled decode steps: 8 (active window: 8/8)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                              aten::_local_scalar_dense         0.19%     903.027us        58.65%     283.533ms       1.477ms      61.792us         0.01%      61.792us       0.322us           192  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us      61.792us         0.01%      61.792us       0.322us           192  
                                         e4b::p66.token         0.42%       2.040ms        99.70%     481.959ms      60.245ms       0.000us         0.00%       9.085ms       1.136ms             8  
                                         e4b::p66.layer        11.51%      55.652ms        99.27%     479.919ms       2.500ms       0.000us         0.00%       9.085ms      47.316us           192  
                                           aten::select         0.30%       1.458ms         0.37%       1.807ms       2.328us       0.000us         0.00%       0.000us       0.000us           776  
                                       aten::as_strided         0.35%       1.693ms         0.35%       1.693ms       0.628us       0.000us         0.00%       0.000us       0.000us          2696  
                                        aten::unsqueeze         0.17%     802.892us         0.20%     979.543us       1.701us       0.000us         0.00%       0.000us       0.000us           576  
                                          aten::reshape         0.14%     659.815us         0.34%       1.664ms       2.889us       0.000us         0.00%       0.000us       0.000us           576  
                                             aten::view         0.21%       1.004ms         0.21%       1.004ms       1.744us       0.000us         0.00%       0.000us       0.000us           576  
                                               aten::to         0.30%       1.462ms         4.15%      20.067ms       8.039us       0.000us         0.00%       1.436ms       0.575us          2496  
                                Activity Buffer Request         0.05%     261.773us         0.05%     261.773us     261.773us       0.000us         0.00%       0.000us       0.000us             1  
                                  cudaStreamIsCapturing         0.04%     208.842us         0.04%     208.842us       1.088us       0.000us         0.00%       0.000us       0.000us           192  
                                       cudaLaunchKernel         7.78%      37.622ms         7.78%      37.622ms       5.598us       0.000us         0.00%       0.000us       0.000us          6720  
                                       aten::is_nonzero         0.04%     177.052us        58.73%     283.932ms       1.479ms       0.000us         0.00%      61.792us       0.322us           192  
                                             aten::item         0.05%     222.066us        58.70%     283.755ms       1.478ms       0.000us         0.00%      61.792us       0.322us           192  
                                        cudaMemcpyAsync         1.08%       5.218ms         1.08%       5.218ms       9.058us       0.000us         0.00%       0.000us       0.000us           576  
                                  cudaStreamSynchronize        58.11%     280.929ms        58.11%     280.929ms       1.463ms       0.000us         0.00%       0.000us       0.000us           192  
                                         e4b::p66.fetch         4.90%      23.673ms        14.24%      68.840ms     358.544us       0.000us         0.00%       3.541ms      18.444us           192  
                                            aten::empty         0.79%       3.833ms         0.79%       3.833ms       3.327us       0.000us         0.00%       0.000us       0.000us          1152  
                                          aten::resize_         0.37%       1.812ms         0.37%       1.812ms       2.359us       0.000us         0.00%       0.000us       0.000us           768  
