profiled decode steps: 8 (active window: 8/8)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     336.858us         0.02%     336.858us       0.880us           383  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     302.238us         0.02%     302.238us       0.787us           384  
                              aten::_local_scalar_dense         0.05%       4.809ms         0.14%      14.421ms      19.783us     291.687us         0.02%     291.687us       0.400us           729  
                                            aten::fill_         0.02%       2.304ms         0.05%       5.411ms      14.092us     263.976us         0.02%     263.976us       0.687us           384  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     263.976us         0.02%     263.976us       0.689us           383  
                                Activity Buffer Request         0.59%      62.540ms         0.59%      62.540ms      12.508ms       5.728us         0.00%       5.728us       1.146us             5  
                                           Buffer Flush         0.00%     493.597us         0.01%     535.288us     133.822us       3.232us         0.00%       3.232us       0.808us             4  
                                         e4b::p66.token         0.05%       5.587ms       100.00%       10.522s        1.315s       0.000us         0.00%        1.524s     190.488ms             8  
                                         e4b::p66.layer         2.13%     224.459ms        99.95%       10.516s      27.386ms       0.000us         0.00%        1.524s       3.968ms           384  
                                           aten::select         0.68%      71.434ms         0.72%      76.113ms      14.137us       0.000us         0.00%       0.000us       0.000us          5384  
                                       aten::as_strided         0.15%      15.407ms         0.15%      15.407ms       0.953us       0.000us         0.00%       0.000us       0.000us         16169  
                                        aten::unsqueeze         0.04%       3.915ms         0.04%       4.716ms       3.150us       0.000us         0.00%       0.000us       0.000us          1497  
                                               aten::to         0.15%      16.249ms        16.84%        1.772s     146.519us       0.000us         0.00%        1.491s     123.292us         12093  
                                          aten::reshape         0.07%       7.738ms         0.13%      13.307ms       2.568us       0.000us         0.00%       0.000us       0.000us          5181  
                                             aten::view         0.16%      17.046ms         0.16%      17.046ms       2.095us       0.000us         0.00%       0.000us       0.000us          8136  
                                            aten::empty         0.72%      75.537ms         0.72%      75.537ms       3.559us       0.000us         0.00%       0.000us       0.000us         21225  
                                          aten::resize_         0.92%      96.485ms         0.92%      96.485ms       7.245us       0.000us         0.00%       0.000us       0.000us         13317  
                                       cudaLaunchKernel         3.34%     351.859ms         3.35%     352.231ms      13.791us       0.000us         0.00%       1.824us       0.000us         25540  
                                            aten::zeros         0.01%       1.134ms         0.09%       9.775ms      25.456us       0.000us         0.00%     263.976us       0.687us           384  
                                            aten::zero_         0.01%       1.064ms         0.06%       6.475ms      16.863us       0.000us         0.00%     263.976us       0.687us           384  
                                    cudaPeekAtLastError         0.02%       1.713ms         0.02%       1.713ms       0.141us       0.000us         0.00%       0.000us       0.000us         12132  
                                        cudaMemcpyAsync        15.66%        1.648s        15.66%        1.648s     220.157us       0.000us         0.00%       0.000us       0.000us          7485  
                                  cudaStreamSynchronize         0.19%      20.176ms         0.19%      20.176ms       5.363us       0.000us         0.00%       0.000us       0.000us          3762  
                                 cudaDeviceGetAttribute         0.02%       2.142ms         0.02%       2.142ms       0.447us       0.000us         0.00%       0.000us       0.000us          4789  
                                                aten::t         0.02%       2.248ms         0.07%       7.365ms       4.795us       0.000us         0.00%       0.000us       0.000us          1536  
                                        aten::transpose         0.03%       3.483ms         0.05%       5.117ms       3.331us       0.000us         0.00%       0.000us       0.000us          1536  
                                             aten::set_         0.04%       3.865ms         0.04%       3.865ms       2.516us       0.000us         0.00%       0.000us       0.000us          1536  
                                          e4b::p66.cold        33.47%        3.522s        92.87%        9.772s      25.448ms       0.000us         0.00%        1.506s       3.922ms           384  
                                         aten::_to_copy         0.25%      25.833ms        16.69%        1.756s     277.215us       0.000us         0.00%        1.491s     235.428us          6333  
                                    aten::empty_strided         0.43%      45.665ms         0.43%      45.665ms       6.466us       0.000us         0.00%       0.000us       0.000us          7062  
                                         aten::_unique2         0.04%       4.058ms         0.15%      16.109ms      41.951us       0.000us         0.00%       0.000us       0.000us           384  
                                          aten::flatten         0.00%     128.671us         0.00%     128.671us       0.335us       0.000us         0.00%       0.000us       0.000us           384  
                                     aten::resolve_conj         0.00%     516.117us         0.00%     516.117us       0.227us       0.000us         0.00%       0.000us       0.000us          2273  
                                      aten::resolve_neg         0.57%      60.401ms         0.57%      60.401ms      26.573us       0.000us         0.00%       0.000us       0.000us          2273  
                                       aten::lift_fresh         0.00%     412.047us         0.00%     412.047us       0.268us       0.000us         0.00%       0.000us       0.000us          1536  
                                          aten::argsort         0.02%       1.699ms         1.38%     145.394ms     199.443us       0.000us         0.00%       3.891ms       5.338us           729  
                                  cudaFuncGetAttributes         0.02%       2.550ms         0.02%       2.550ms       4.042us       0.000us         0.00%       0.000us       0.000us           631  
cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFla...         0.02%       1.631ms         0.02%       1.631ms       1.200us       0.000us         0.00%       0.000us       0.000us          1360  
                                             aten::item         0.01%       1.452ms         0.15%      15.874ms      21.775us       0.000us         0.00%     291.687us       0.400us           729  
                                       cuLaunchKernelEx         0.80%      84.260ms         0.80%      84.260ms      38.528us       0.000us         0.00%       0.000us       0.000us          2187  
                                            aten::chunk         0.02%       1.703ms         0.14%      14.595ms      20.021us       0.000us         0.00%       0.000us       0.000us           729  
                                            aten::split         0.04%       4.000ms         0.12%      12.892ms      17.684us       0.000us         0.00%       0.000us       0.000us           729  
                                           aten::narrow         0.03%       3.207ms         0.08%       8.891ms       6.098us       0.000us         0.00%       0.000us       0.000us          1458  
                                            aten::slice         0.07%       6.999ms         0.09%       9.919ms       4.536us       0.000us         0.00%       0.000us       0.000us          2187  
                                       aten::empty_like         0.02%       1.584ms         0.08%       8.065ms      11.063us       0.000us         0.00%       0.000us       0.000us           729  
                                       aten::index_put_         0.02%       1.876ms         0.23%      24.145ms      33.121us       0.000us         0.00%       2.040ms       2.798us           729  
                                  cudaDeviceSynchronize         0.00%      19.660us         0.00%      19.660us       9.830us       0.000us         0.00%       0.000us       0.000us             2  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 10.522s
Self CUDA time total: 1.556s
