profiled decode steps: 8 (active window: 8/8)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us     212.890ms       498.60%     212.890ms       1.109ms           192  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us      96.582ms       226.20%      96.582ms     503.032us           192  
                                    _gemv_mxfp4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      26.068ms        61.05%      26.068ms      67.886us           384  
                                       e4b::p66.resolve         0.00%       0.000us         0.00%       0.000us       0.000us       7.697ms        18.03%       7.697ms      40.088us           192  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us       7.565ms        17.72%       7.565ms      39.399us           192  
                                            aten::copy_         5.05%      11.881ms        13.12%      30.862ms      10.046us       2.314ms         5.42%       2.314ms       0.753us          3072  
                                     aten::index_select         2.18%       5.129ms         4.87%      11.460ms      19.895us       1.389ms         3.25%       1.389ms       2.411us           576  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       1.086ms         2.54%       1.086ms       2.829us           384  
                                              aten::mul         2.94%       6.922ms         5.44%      12.804ms      11.115us       1.074ms         2.52%       1.074ms       0.933us          1152  
                                              aten::sum         2.54%       5.966ms         6.49%      15.273ms      26.516us       1.045ms         2.45%       1.428ms       2.479us           576  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     915.578us         2.14%     915.578us       1.590us           576  
                                            aten::clamp         1.39%       3.265ms         2.42%       5.687ms      14.810us     626.659us         1.47%     626.659us       1.632us           384  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     626.659us         1.47%     626.659us       1.632us           384  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     543.265us         1.27%     543.265us       1.415us           384  
                                              aten::add         1.80%       4.238ms         3.06%       7.196ms      12.493us     520.063us         1.22%     520.063us       0.903us           576  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     501.383us         1.17%     501.383us       2.611us           192  
                                             aten::add_         0.72%       1.685ms         1.47%       3.449ms       8.981us     413.917us         0.97%     413.917us       1.078us           384  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     413.917us         0.97%     413.917us       1.078us           384  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     383.326us         0.90%     383.326us       0.998us           384  
