profiled decode steps: 8 (active window: 8/8)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us     325.954ms        93.57%     325.954ms     848.839us           384  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     312.980ms        89.85%     312.980ms     815.052us           384  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us      36.104ms        10.36%      36.104ms      94.022us           384  
                                       _gemv_nf4_dotpad         0.00%       0.000us         0.00%       0.000us       0.000us      22.851ms         6.56%      22.851ms      29.754us           768  
                                     aten::index_select         2.88%      10.492ms        16.22%      58.989ms      38.405us       5.676ms         1.63%       6.215ms       4.046us          1536  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       4.569ms         1.31%       4.569ms       3.970us          1151  
                                            aten::copy_         4.09%      14.877ms         9.90%      36.031ms      13.404us       3.340ms         0.96%       3.340ms       1.243us          2688  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       1.147ms         0.33%       1.147ms       1.493us           768  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       1.107ms         0.32%       1.107ms       2.891us           383  
                                              aten::mul         1.73%       6.304ms         3.06%      11.118ms      14.476us       1.055ms         0.30%       1.055ms       1.374us           768  
                                            aten::where         1.43%       5.200ms         2.90%      10.545ms      13.731us     971.324us         0.28%     971.324us       1.265us           768  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     971.324us         0.28%     971.324us       1.266us           767  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     863.545us         0.25%     863.545us       2.249us           384  
                                              aten::sum         0.98%       3.547ms         1.59%       5.775ms      15.038us     796.577us         0.23%     796.577us       2.074us           384  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     796.577us         0.23%     796.577us       2.074us           384  
                                             aten::silu         1.36%       4.964ms         2.18%       7.916ms      20.614us     682.516us         0.20%     682.516us       1.777us           384  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     682.516us         0.20%     682.516us       1.777us           384  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     672.154us         0.19%     672.154us       0.876us           767  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     613.212us         0.18%     613.212us       1.597us           384  
