profiled decode steps: 8 (active window: 8/8)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us     522.720ms        96.29%     522.720ms       1.361ms           384  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     509.905ms        93.93%     509.905ms       1.328ms           384  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us      31.786ms         5.86%      31.786ms      82.775us           384  
                                       _gemv_nf4_dotpad         0.00%       0.000us         0.00%       0.000us       0.000us      20.407ms         3.76%      20.407ms      26.571us           768  
                                     aten::index_select         2.17%      12.106ms        34.42%     191.721ms     124.818us       5.684ms         1.05%       6.616ms       4.307us          1536  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       4.586ms         0.84%       4.586ms       3.988us          1150  
                                            aten::copy_         2.85%      15.894ms         7.19%      40.060ms      14.903us       3.338ms         0.61%       3.338ms       1.242us          2688  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       1.147ms         0.21%       1.147ms       1.494us           768  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       1.098ms         0.20%       1.098ms       2.867us           383  
                                              aten::mul         1.22%       6.808ms         2.20%      12.237ms      15.933us       1.051ms         0.19%       1.051ms       1.369us           768  
                                            aten::where         1.06%       5.889ms         2.12%      11.819ms      15.389us     976.543us         0.18%     976.543us       1.272us           768  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     976.543us         0.18%     976.543us       1.273us           767  
                                    Command Buffer Full        28.86%     160.746ms        28.86%     160.746ms     684.027us     931.741us         0.17%     931.741us       3.965us           235  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     860.447us         0.16%     860.447us       2.241us           384  
                                              aten::sum         0.67%       3.711ms         1.12%       6.243ms      16.258us     795.675us         0.15%     795.675us       2.072us           384  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     795.675us         0.15%     795.675us       2.072us           384  
                                             aten::silu         0.94%       5.226ms         1.59%       8.879ms      23.123us     687.557us         0.13%     687.557us       1.791us           384  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     687.557us         0.13%     687.557us       1.791us           384  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     675.452us         0.12%     675.452us       0.881us           767  
