profiled decode steps: 8 (active window: 8/8)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us     210.528ms       491.53%     210.528ms       1.097ms           192  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us      95.454ms       222.86%      95.454ms     497.156us           192  
                                    _gemv_mxfp4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      26.150ms        61.05%      26.150ms      68.100us           384  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us       7.585ms        17.71%       7.585ms      39.506us           192  
                                       e4b::p66.resolve         0.00%       0.000us         0.00%       0.000us       0.000us       7.526ms        17.57%       7.526ms      39.199us           192  
                                            aten::copy_         5.01%      11.665ms        13.06%      30.374ms       9.888us       2.297ms         5.36%       2.297ms       0.748us          3072  
                                     aten::index_select         2.15%       5.001ms         4.89%      11.386ms      19.767us       1.383ms         3.23%       1.383ms       2.401us           576  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       1.082ms         2.53%       1.082ms       2.818us           384  
                                              aten::mul         2.96%       6.885ms         5.48%      12.745ms      11.064us       1.071ms         2.50%       1.071ms       0.929us          1152  
                                              aten::sum         2.50%       5.810ms         6.42%      14.935ms      25.929us       1.037ms         2.42%       1.418ms       2.462us           576  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     908.194us         2.12%     908.194us       1.577us           576  
                                            aten::clamp         1.38%       3.216ms         2.50%       5.816ms      15.146us     628.029us         1.47%     628.029us       1.635us           384  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     628.029us         1.47%     628.029us       1.635us           384  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     540.570us         1.26%     540.570us       1.408us           384  
                                              aten::add         1.83%       4.251ms         3.08%       7.160ms      12.431us     520.482us         1.22%     520.482us       0.904us           576  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     496.548us         1.16%     496.548us       2.586us           192  
                                             aten::add_         0.88%       2.045ms         1.64%       3.809ms       9.919us     411.997us         0.96%     411.997us       1.073us           384  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     411.997us         0.96%     411.997us       1.073us           384  
                                      aten::bitwise_and         0.95%       2.210ms         1.73%       4.035ms      10.508us     402.846us         0.94%     402.846us       1.049us           384  
