profiled decode steps: 8 (active window: 8/8)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us     459.310ms       991.24%     459.310ms       1.196ms           384  
                                       _gemv_nf4_dotpad         0.00%       0.000us         0.00%       0.000us       0.000us      23.426ms        50.56%      23.426ms      30.502us           768  
                                     aten::index_select         4.31%      21.955ms        10.90%      55.510ms      16.062us       7.585ms        16.37%       7.585ms       2.195us          3456  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       5.354ms        11.56%       5.354ms       1.992us          2688  
                                            aten::copy_         3.16%      16.092ms         8.50%      43.315ms      12.533us       3.125ms         6.74%       3.125ms       0.904us          3456  
                                          aten::nonzero         3.37%      17.183ms         8.83%      44.986ms      58.576us       2.515ms         5.43%       2.518ms       3.279us           768  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       2.230ms         4.81%       2.230ms       2.904us           768  
                                            aten::index         2.91%      14.840ms         4.95%      25.218ms      21.890us       1.803ms         3.89%       1.803ms       1.565us          1152  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       1.129ms         2.44%       1.129ms       1.471us           768  
                                 aten::_index_put_impl_         0.76%       3.869ms         1.51%       7.699ms      20.051us       1.117ms         2.41%       1.117ms       2.908us           384  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.117ms         2.41%       1.117ms       2.908us           384  
                                             aten::sort         1.28%       6.543ms         5.79%      29.472ms      76.750us       1.076ms         2.32%       2.218ms       5.776us           384  
void at::native::bitonicSortKVInPlace<-2, -1, 16, 16...         0.00%       0.000us         0.00%       0.000us       0.000us       1.076ms         2.32%       1.076ms       2.801us           384  
void at_cuda_detail::cub::DeviceSelectSweepKernel<at...         0.00%       0.000us         0.00%       0.000us       0.000us     999.754us         2.16%     999.754us       1.302us           768  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     888.267us         1.92%     888.267us       0.771us          1152  
                                              aten::sum         0.95%       4.845ms         1.58%       8.033ms      20.920us     819.144us         1.77%     819.144us       2.133us           384  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     819.144us         1.77%     819.144us       2.133us           384  
                                              aten::mul         1.26%       6.413ms         2.15%      10.934ms      14.236us     768.143us         1.66%     768.143us       1.000us           768  
                                           aten::arange         1.41%       7.199ms         7.39%      37.657ms      16.344us     764.974us         1.65%       1.530ms       0.664us          2304  
