profiled decode steps: 8 (active window: 8/8)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us        1.507s       385.29%        1.507s       7.849ms           192  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us        1.453s       371.54%        1.453s       7.568ms           192  
                                       e4b::p66.resolve         0.00%       0.000us         0.00%       0.000us       0.000us     907.349ms       231.99%     907.349ms       4.726ms           192  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     356.393ms        91.12%     356.393ms       1.856ms           192  
                                    _gemv_mxfp4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      25.885ms         6.62%      25.885ms      67.408us           384  
                                            aten::copy_         2.01%      30.464ms         4.62%      70.177ms      22.844us       2.269ms         0.58%       2.269ms       0.739us          3072  
                                     aten::index_select         0.83%      12.536ms         1.79%      27.209ms      47.238us       1.390ms         0.36%       1.390ms       2.412us           576  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       1.088ms         0.28%       1.088ms       2.834us           384  
                                              aten::mul         1.14%      17.242ms         1.93%      29.237ms      25.379us       1.067ms         0.27%       1.067ms       0.926us          1152  
                                              aten::sum         0.96%      14.617ms         2.32%      35.139ms      61.005us     893.911us         0.23%       1.278ms       2.219us           576  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     885.432us         0.23%     885.432us       1.537us           576  
                                            aten::clamp         0.56%       8.455ms         0.90%      13.700ms      35.676us     628.867us         0.16%     628.867us       1.638us           384  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     628.867us         0.16%     628.867us       1.638us           384  
                                              aten::add         0.70%      10.569ms         1.09%      16.557ms      28.745us     519.584us         0.13%     519.584us       0.902us           576  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     518.172us         0.13%     518.172us       1.349us           384  
                                             aten::add_         0.27%       4.157ms         0.51%       7.769ms      20.231us     413.955us         0.11%     413.955us       1.078us           384  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     413.955us         0.11%     413.955us       1.078us           384  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     384.347us         0.10%     384.347us       1.001us           384  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     375.739us         0.10%     375.739us       1.957us           192  
